No,Date,Ticker,Reference,Open_price,Close_price,Highest_price,Lowest_price,Average,Change,Change_percent,Matched_volume,Matched_value,Negotiated_volume,Negotiated_value,Total_volume,Total_value,Market_cap
1191,18/11/2021,SSB,"36,850","36,850","36,350","36,850","36,200","36,605",-500,-1.36,1.28,47.02,0.00,0.00,1.28,47.02,"48,799.45"
1192,17/11/2021,SSB,"36,850","36,900","36,850","36,950","36,250","36,645",0,0.00,2.10,76.97,2.00,76.20,4.10,153.17,"49,470.70"
1193,16/11/2021,SSB,"37,050","37,100","36,850","37,300","36,800","36,955",-200,-0.54,2.19,81.01,0.00,0.00,2.19,81.01,"49,470.70"
1194,15/11/2021,SSB,"37,200","37,250","37,050","37,400","36,900","37,086",-150,-0.40,2.16,80.13,0.00,0.00,2.16,80.13,"49,739.19"
1195,12/11/2021,SSB,"36,950","37,050","37,200","37,200","36,700","36,884",250,0.68,1.98,72.99,0.00,0.00,1.98,72.99,"49,940.57"
1196,11/11/2021,SSB,"37,250","37,200","36,950","37,200","36,700","36,909",-300,-0.81,2.02,74.66,0.00,0.00,2.02,74.66,"49,604.95"
1197,10/11/2021,SSB,"37,600","37,500","37,250","37,600","36,850","37,232",-350,-0.93,2.21,82.42,0.00,0.00,2.21,82.42,"50,007.69"
1198,09/11/2021,SSB,"37,600","37,550","37,600","37,650","36,850","37,407",0,0.00,2.36,88.37,0.00,0.00,2.36,88.37,"50,477.56"
1199,08/11/2021,SSB,"37,600","36,700","37,600","37,900","36,700","37,230",0,0.00,2.11,78.61,0.00,0.00,2.11,78.61,"50,477.56"
1200,05/11/2021,SSB,"37,600","37,600","37,600","37,600","36,500","36,903",0,0.00,3.31,122.15,0.00,0.00,3.31,122.15,"50,477.56"
1201,04/11/2021,SSB,"38,250","37,900","37,600","38,200","37,150","37,760",-650,-1.70,2.30,86.67,0.00,0.00,2.30,86.67,"50,477.56"
