No,Date,Ticker,Reference,Open_price,Close_price,Highest_price,Lowest_price,Average,Change,Change_percent,Matched_volume,Matched_value,Negotiated_volume,Negotiated_value,Total_volume,Total_value,Market_cap
55,15/06/2026,VPB,"26,000","26,500","26,250","26,500","26,000","26,192",250,0.96,19.47,510.14,0.30,8.16,19.77,518.30,"208,265.49"
56,12/06/2026,VPB,"26,000","26,500","26,000","26,500","25,950","26,135",0,0.00,12.47,326.00,0.74,18.92,13.21,344.92,"206,282.01"
57,11/06/2026,VPB,"26,050","25,900","26,000","26,050","25,700","25,917",-50,-0.19,8.71,226.04,0.08,1.99,8.79,228.03,"206,282.01"
58,10/06/2026,VPB,"25,900","25,850","26,050","26,150","25,800","25,977",150,0.58,10.24,266.20,4.59,122.26,14.84,388.46,"206,678.71"
59,09/06/2026,VPB,"25,600","25,600","25,900","26,050","25,600","25,914",300,1.17,9.22,239.05,4.98,131.74,14.20,370.78,"205,488.62"
60,08/06/2026,VPB,"26,450","26,150","25,600","26,250","25,600","25,941",-850,-3.21,14.12,366.12,0.60,15.84,14.72,381.96,"203,108.44"
61,05/06/2026,VPB,"26,500","26,500","26,450","26,700","26,300","26,478",-50,-0.19,6.90,182.68,4.29,115.84,11.19,298.53,"209,852.28"
62,04/06/2026,VPB,"26,450","26,550","26,500","26,600","26,250","26,398",50,0.19,7.70,203.48,1.04,27.52,8.74,231.00,"210,248.98"
63,03/06/2026,VPB,"26,450","26,400","26,450","26,750","26,100","26,426",0,0.00,12.34,326.10,4.09,110.53,16.43,436.63,"209,852.28"
64,02/06/2026,VPB,"26,950","26,950","26,450","27,100","26,200","26,592",-500,-1.86,16.35,434.14,0.05,1.44,16.40,435.58,"209,852.28"
65,01/06/2026,VPB,"27,100","27,000","26,950","27,200","26,950","27,042",-150,-0.55,7.01,189.58,1.03,29.55,8.04,219.13,"213,819.24"
66,29/05/2026,VPB,"27,300","27,200","27,100","27,400","27,050","27,225",-200,-0.73,12.54,341.20,1.62,46.96,14.16,388.16,"215,009.33"
67,28/05/2026,VPB,"28,050","28,050","27,300","28,100","27,300","27,617",-750,-2.67,12.84,353.99,1.08,30.04,13.92,384.03,"216,596.11"
68,27/05/2026,VPB,"27,600","27,650","28,050","28,250","27,550","27,945",450,1.63,21.26,593.76,10.91,287.03,32.17,880.80,"222,546.56"
69,26/05/2026,VPB,"27,000","27,000","27,600","27,800","26,900","27,444",600,2.22,15.08,414.10,0.40,11.40,15.47,425.49,"218,976.29"
70,25/05/2026,VPB,"26,800","26,800","27,000","27,300","26,800","27,060",200,0.75,8.10,219.15,3.09,82.65,11.19,301.80,"214,215.94"
71,22/05/2026,VPB,"27,000","27,000","26,800","27,000","26,550","26,778",-200,-0.74,7.82,209.24,0.00,0.00,7.82,209.24,"212,629.15"
72,21/05/2026,VPB,"26,700","26,900","27,000","27,150","26,550","26,873",300,1.12,10.37,278.59,13.21,334.38,23.58,612.97,"214,215.94"
73,20/05/2026,VPB,"26,750","26,700","26,700","26,800","25,650","26,280",-50,-0.19,24.21,636.86,4.17,116.76,28.38,753.62,"211,835.76"
74,19/05/2026,VPB,"27,450","27,500","26,750","27,500","26,750","27,021",-700,-2.55,19.22,519.37,0.08,2.20,19.30,521.58,"212,232.46"
75,18/05/2026,VPB,"27,550","27,450","27,450","27,500","27,100","27,287",-100,-0.36,15.23,415.66,1.46,41.71,16.69,457.37,"217,786.20"
76,15/05/2026,VPB,"28,150","28,200","27,550","28,250","27,550","27,843",-600,-2.13,12.74,354.23,0.00,0.00,12.74,354.23,"218,579.60"
77,14/05/2026,VPB,"27,750","27,750","28,650","28,650","27,750","28,422",900,3.24,25.28,719.15,2.49,72.07,27.77,791.22,"227,306.91"
78,13/05/2026,VPB,"27,850","28,000","27,750","28,150","27,700","27,877",-100,-0.36,13.17,366.87,13.67,368.96,26.83,735.83,"220,166.38"
79,12/05/2026,VPB,"27,800","27,750","27,850","27,900","27,500","27,664",50,0.18,14.57,403.12,9.24,249.15,23.80,652.27,"220,959.77"
80,11/05/2026,VPB,"27,950","27,900","27,800","28,100","27,800","27,930",-150,-0.54,14.90,415.92,4.20,113.40,19.10,529.32,"220,563.08"
81,08/05/2026,VPB,"28,150","28,100","27,950","28,300","27,900","28,089",-200,-0.71,15.75,442.26,0.00,0.00,15.75,442.26,"221,753.16"
82,07/05/2026,VPB,"28,000","28,000","28,150","28,250","27,800","28,022",150,0.54,18.13,508.26,0.59,15.34,18.72,523.60,"223,339.95"
83,06/05/2026,VPB,"28,000","27,900","28,000","28,100","27,550","27,776",0,0.00,18.61,516.90,0.70,18.83,19.31,535.73,"222,149.86"
84,05/05/2026,VPB,"26,950","26,900","28,000","28,000","26,500","27,241","1,050",3.90,22.24,606.57,0.00,0.00,22.24,606.57,"222,149.86"
85,04/05/2026,VPB,"26,500","26,700","26,950","27,150","26,700","26,926",450,1.70,6.24,167.98,2.76,75.34,9.00,243.32,"213,819.24"
86,29/04/2026,VPB,"27,000","26,800","26,500","27,000","26,500","26,661",-500,-1.85,18.79,500.69,6.05,172.89,24.84,673.58,"210,248.98"
87,28/04/2026,VPB,"27,250","27,250","27,000","27,450","27,000","27,203",-250,-0.92,7.72,209.94,1.35,36.70,9.07,246.64,"214,215.94"
88,24/04/2026,VPB,"27,400","27,400","27,250","27,600","27,200","27,309",-150,-0.55,8.71,237.90,1.29,35.70,10.00,273.59,"216,199.42"
89,23/04/2026,VPB,"27,550","27,650","27,400","28,100","27,400","27,658",-150,-0.54,12.90,357.45,0.05,1.38,12.95,358.82,"217,389.51"
90,22/04/2026,VPB,"27,550","27,600","27,550","27,850","27,400","27,517",0,0.00,13.65,375.69,7.66,212.93,21.31,588.62,"218,579.60"
91,21/04/2026,VPB,"28,050","28,000","27,550","28,250","27,550","27,880",-500,-1.78,12.78,355.51,1.40,40.96,14.17,396.48,"218,579.60"
92,20/04/2026,VPB,"28,250","28,500","28,050","28,500","28,050","28,250",-200,-0.71,14.86,419.76,1.51,42.75,16.36,462.51,"222,546.56"
93,17/04/2026,VPB,"27,600","27,800","28,250","28,500","27,650","28,210",650,2.36,25.67,723.93,2.95,81.58,28.62,805.51,"224,133.34"
94,16/04/2026,VPB,"27,350","27,300","27,600","27,900","27,000","27,531",250,0.91,15.41,424.37,1.41,40.39,16.82,464.76,"218,976.29"
95,15/04/2026,VPB,"27,350","27,850","27,350","27,850","27,250","27,564",0,0.00,12.23,336.48,3.24,89.71,15.47,426.19,"216,992.81"
96,14/04/2026,VPB,"26,900","27,300","27,350","27,750","27,100","27,479",450,1.67,14.45,396.88,5.48,148.23,19.93,545.10,"216,992.81"
97,13/04/2026,VPB,"27,300","27,000","26,900","27,200","26,800","26,966",-400,-1.47,13.56,365.60,8.28,233.20,21.83,598.80,"213,422.54"
98,10/04/2026,VPB,"27,100","27,500","27,300","27,900","27,300","27,573",200,0.74,14.45,398.16,7.26,199.96,21.71,598.12,"216,596.11"
99,09/04/2026,VPB,"27,600","27,350","27,100","27,500","27,050","27,211",-500,-1.81,11.85,322.51,9.06,255.38,20.91,577.88,"215,009.33"
100,08/04/2026,VPB,"26,050","27,200","27,600","27,750","26,650","27,243","1,550",5.95,24.91,677.50,2.11,58.55,27.02,736.05,"218,976.29"
101,07/04/2026,VPB,"25,600","25,600","26,050","26,100","25,500","25,733",450,1.76,11.43,294.22,0.00,0.00,11.43,294.22,"206,678.71"
102,06/04/2026,VPB,"25,800","25,800","25,600","25,950","25,500","25,662",-200,-0.78,11.09,284.76,6.20,158.10,17.29,442.86,"203,108.44"
103,03/04/2026,VPB,"26,250","26,300","25,800","26,400","25,750","25,928",-450,-1.71,16.76,434.39,2.00,53.08,18.76,487.47,"204,695.23"
104,02/04/2026,VPB,"26,800","26,600","26,250","26,600","26,000","26,276",-550,-2.05,11.44,300.70,1.35,38.68,12.79,339.37,"208,265.49"
105,01/04/2026,VPB,"26,700","27,300","26,800","27,350","26,800","27,056",100,0.37,10.29,278.38,0.80,21.36,11.09,299.74,"212,629.15"
