No,Date,Ticker,Reference,Open_price,Close_price,Highest_price,Lowest_price,Average,Change,Change_percent,Matched_volume,Matched_value,Negotiated_volume,Negotiated_value,Total_volume,Total_value,Market_cap
1253,20/08/2021,VRE,"27,950","27,900","27,050","27,900","26,700","27,345",-900,-3.22,6.75,184.60,0.06,1.64,6.81,186.24,"61,466.21"
1254,19/08/2021,VRE,"27,800","27,800","27,950","28,100","27,550","27,765",150,0.54,3.94,109.49,0.00,0.00,3.94,109.49,"63,511.30"
1255,18/08/2021,VRE,"28,050","28,000","27,800","28,150","27,800","27,958",-250,-0.89,4.64,129.75,0.44,12.22,5.08,141.96,"63,170.45"
1256,17/08/2021,VRE,"28,500","28,500","28,050","28,750","28,000","28,237",-450,-1.58,3.88,109.59,0.10,2.82,3.98,112.41,"63,738.53"
1257,16/08/2021,VRE,"28,000","28,100","28,500","28,900","28,100","28,591",500,1.79,5.97,170.56,0.00,0.00,5.97,170.56,"64,761.07"
1258,13/08/2021,VRE,"28,000","28,000","28,000","28,250","27,800","28,021",0,0.00,4.77,133.79,0.60,16.80,5.37,150.59,"63,624.92"
1259,12/08/2021,VRE,"28,000","27,950","28,000","28,400","27,900","28,072",0,0.00,5.30,148.84,0.00,0.00,5.30,148.84,"63,624.92"
1260,11/08/2021,VRE,"28,350","28,400","28,000","28,500","28,000","28,314",-350,-1.23,5.81,164.38,0.00,0.00,5.81,164.38,"63,624.92"
1261,10/08/2021,VRE,"28,600","28,700","28,350","29,000","28,250","28,482",-250,-0.87,4.43,126.14,0.00,0.00,4.43,126.14,"64,420.23"
1262,09/08/2021,VRE,"27,950","28,000","28,600","28,750","27,950","28,467",650,2.33,6.77,192.82,0.00,0.00,6.77,192.82,"64,988.31"
1263,06/08/2021,VRE,"27,950","28,000","27,950","28,450","27,750","27,997",0,0.00,6.70,187.53,0.00,0.00,6.70,187.53,"63,511.30"
1264,05/08/2021,VRE,"27,900","27,900","27,950","28,050","27,750","27,890",50,0.18,4.30,120.01,0.49,13.57,4.79,133.58,"63,511.30"
1265,04/08/2021,VRE,"28,300","28,400","27,900","28,400","27,900","28,109",-400,-1.41,4.04,113.64,0.38,10.41,4.42,124.05,"63,397.68"
1266,03/08/2021,VRE,"27,500","27,400","28,300","28,450","27,350","28,057",800,2.91,8.86,248.58,0.06,1.67,8.92,250.25,"64,306.61"
1267,02/08/2021,VRE,"27,650","27,400","27,500","27,800","27,300","27,617",-150,-0.54,3.21,88.65,0.00,0.00,3.21,88.65,"62,488.76"
1268,30/07/2021,VRE,"27,350","27,500","27,650","27,700","27,300","27,503",300,1.10,5.04,138.74,0.00,0.00,5.04,138.74,"62,829.60"
1269,29/07/2021,VRE,"27,200","27,300","27,350","27,900","27,100","27,336",150,0.55,4.17,114.05,0.00,0.00,4.17,114.05,"62,147.91"
1270,28/07/2021,VRE,"27,650","27,600","27,200","27,600","27,150","27,365",-450,-1.63,2.23,60.99,0.00,0.00,2.23,60.99,"61,807.06"
1271,27/07/2021,VRE,"26,750","27,500","27,650","27,950","27,300","27,634",900,3.36,6.06,167.47,0.00,0.00,6.06,167.47,"62,829.60"
1272,26/07/2021,VRE,"27,000","26,500","26,750","27,200","26,400","26,773",-250,-0.93,3.12,83.60,0.18,4.84,3.30,88.44,"60,784.52"
1273,23/07/2021,VRE,"28,200","27,800","27,000","28,000","27,000","27,436","-1,200",-4.26,4.95,135.69,0.00,0.00,4.95,135.69,"61,352.60"
1274,22/07/2021,VRE,"27,400","27,000","28,200","28,250","26,750","27,601",800,2.92,4.41,121.68,0.00,0.00,4.41,121.68,"64,079.38"
1275,21/07/2021,VRE,"26,700","26,600","27,400","27,750","26,000","27,264",700,2.62,5.56,151.68,0.00,0.00,5.56,151.68,"62,261.52"
1276,20/07/2021,VRE,"26,800","26,200","26,700","26,900","25,100","25,788",-100,-0.37,6.79,175.18,0.00,0.00,6.79,175.18,"60,670.90"
1277,19/07/2021,VRE,"27,700","27,000","26,800","27,400","25,850","26,428",-900,-3.25,5.38,142.23,0.00,0.00,5.38,142.23,"60,898.13"
1278,16/07/2021,VRE,"28,000","28,150","27,700","28,300","27,700","27,955",-300,-1.07,2.84,79.48,0.00,0.00,2.84,79.48,"62,943.22"
1279,15/07/2021,VRE,"28,250","28,100","28,000","28,250","27,650","27,927",-250,-0.88,3.69,102.95,0.00,0.00,3.69,102.95,"63,624.92"
1280,14/07/2021,VRE,"27,850","27,850","28,250","28,850","27,850","28,260",400,1.44,4.35,123.07,0.00,0.00,4.35,123.07,"64,193.00"
1281,13/07/2021,VRE,"27,000","27,100","27,850","27,850","27,100","27,483",850,3.15,2.82,77.40,0.00,0.00,2.82,77.40,"63,284.07"
1282,12/07/2021,VRE,"28,000","28,000","27,000","28,700","26,100","26,983","-1,000",-3.57,6.54,176.53,0.04,1.20,6.58,177.72,"61,352.60"
1283,09/07/2021,VRE,"29,900","29,450","28,000","29,550","28,000","28,930","-1,900",-6.35,5.02,145.28,0.00,0.00,5.02,145.28,"63,624.92"
1284,08/07/2021,VRE,"30,900","30,300","29,900","30,500","29,400","29,803","-1,000",-3.24,3.60,107.40,0.02,0.65,3.62,108.05,"67,942.32"
1285,07/07/2021,VRE,"29,500","29,500","30,900","30,900","29,150","29,833","1,400",4.75,5.46,162.83,0.00,0.00,5.46,162.83,"70,214.64"
1286,06/07/2021,VRE,"29,500","30,400","29,500","30,400","29,500","30,103",0,0.00,5.40,162.49,0.00,0.00,5.40,162.49,"67,033.39"
1287,05/07/2021,VRE,"31,700","31,700","29,500","31,700","29,500","30,797","-2,200",-6.94,6.66,205.19,0.20,6.26,6.86,211.45,"67,033.39"
1288,02/07/2021,VRE,"31,800","31,850","31,700","31,900","31,700","31,766",-100,-0.31,2.78,88.36,0.00,0.00,2.78,88.36,"72,032.49"
