No,Date,Ticker,Reference,Open_price,Close_price,Highest_price,Lowest_price,Average,Change,Change_percent,Matched_volume,Matched_value,Negotiated_volume,Negotiated_value,Total_volume,Total_value,Market_cap
1763,02/08/2019,MCH,"92,500","92,400","92,500","92,500","91,500","92,470",0,0.00,0.04,3.76,0.00,0.00,0.04,3.76,"56,700.51"
1764,01/08/2019,MCH,"92,100","93,400","91,600","93,400","91,600","92,454",-500,-0.54,0.01,0.66,0.03,2.98,0.04,3.64,"56,148.83"
1765,31/07/2019,MCH,"92,900","92,100","92,100","93,500","92,100","92,144",-800,-0.86,0.00,0.29,0.00,0.00,0.00,0.29,"56,455.32"
1766,30/07/2019,MCH,"92,900","92,900","92,900","92,900","92,900","92,900",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"56,945.70"
1767,29/07/2019,MCH,"93,900","93,500","93,500","93,500","91,500","96,336",-400,-0.43,0.01,0.54,0.03,2.92,0.04,3.46,"57,313.48"
1768,26/07/2019,MCH,"93,500","94,000","93,500","94,000","93,500","93,921",0,0.00,0.00,0.06,0.00,0.00,0.00,0.06,"57,313.48"
1769,25/07/2019,MCH,"94,300","93,500","93,500","93,500","93,500","93,500",-800,-0.85,0.00,0.03,0.00,0.00,0.00,0.03,"57,313.48"
1770,24/07/2019,MCH,"94,300","94,300","94,300","94,300","94,300","94,300",0,0.00,0.00,0.06,0.00,0.00,0.00,0.06,"57,803.87"
1771,23/07/2019,MCH,"94,300","94,300","94,300","94,300","94,300","94,300",0,0.00,0.00,0.10,0.00,0.00,0.00,0.10,"57,803.87"
1772,22/07/2019,MCH,"94,500","94,300","94,300","94,300","94,300","94,300",-200,-0.21,0.00,0.01,0.00,0.00,0.00,0.01,"57,803.87"
1773,19/07/2019,MCH,"95,000","95,000","94,500","95,000","94,500","94,542",-500,-0.53,0.00,0.11,0.00,0.00,0.00,0.11,"57,926.46"
1774,18/07/2019,MCH,"95,000","95,000","95,000","95,000","95,000","95,000",0,0.00,0.00,0.13,0.00,0.00,0.00,0.13,"58,232.95"
1775,17/07/2019,MCH,"97,600","95,000","95,000","95,000","95,000","95,000","-2,600",-2.66,0.00,0.10,0.00,0.00,0.00,0.10,"58,232.95"
1776,16/07/2019,MCH,"95,100","97,800","97,500","97,800","97,500","95,100","2,400",2.52,0.00,0.05,0.00,0.00,0.00,0.05,"59,765.40"
1777,15/07/2019,MCH,"97,800","95,100","95,000","95,200","95,000","95,063","-2,800",-2.86,0.00,0.29,0.00,0.00,0.00,0.29,"58,232.95"
1778,12/07/2019,MCH,"97,800","97,800","98,000","97,800","97,800","97,800",200,0.20,0.00,0.00,0.00,0.00,0.00,0.00,"59,773.05"
1779,11/07/2019,MCH,"95,400","95,500","98,000","109,700","95,500","97,835","2,600",2.73,0.00,0.23,0.00,0.00,0.00,0.23,"59,773.05"
1780,10/07/2019,MCH,"96,500","95,500","95,300","95,500","95,300","95,350","-1,200",-1.24,0.00,0.15,0.00,0.00,0.00,0.15,"58,126.25"
1781,09/07/2019,MCH,"97,500","96,500","96,500","96,500","96,500","96,500","-1,000",-1.03,0.00,0.13,0.00,0.00,0.00,0.13,"58,858.16"
1782,08/07/2019,MCH,"97,500","97,500","96,000","97,500","97,500","97,500","-1,500",-1.54,0.00,0.01,0.00,0.00,0.00,0.01,"58,553.20"
1783,05/07/2019,MCH,"96,000","98,000","96,000","98,000","96,000","97,545","1,545",1.61,0.00,0.21,0.00,0.00,0.00,0.21,"58,553.20"
