No,Date,Ticker,Reference,Open_price,Close_price,Highest_price,Lowest_price,Average,Change,Change_percent,Matched_volume,Matched_value,Negotiated_volume,Negotiated_value,Total_volume,Total_value,Market_cap
462,22/10/2024,MWG,"65,800","66,300","66,300","66,800","65,500","66,184",500,0.76,9.78,647.36,1.20,80.40,10.98,727.76,"96,924.99"
463,21/10/2024,MWG,"65,700","65,300","65,800","66,000","64,900","65,390",100,0.15,4.33,283.33,0.84,54.68,5.17,338.02,"96,194.03"
464,18/10/2024,MWG,"65,800","65,900","65,700","66,100","65,200","65,688",-100,-0.15,6.16,404.78,0.21,13.80,6.37,418.58,"96,047.84"
465,17/10/2024,MWG,"65,500","65,800","65,800","65,800","65,200","65,578",300,0.46,6.63,434.67,0.42,27.20,7.04,461.87,"96,194.03"
466,16/10/2024,MWG,"64,400","64,400","65,500","65,700","64,300","65,225","1,100",1.71,13.71,894.25,1.79,116.53,15.50,"1,010.78","95,755.46"
467,15/10/2024,MWG,"63,600","63,900","64,400","64,800","63,700","64,143",800,1.26,12.47,799.85,0.58,37.14,13.05,836.99,"94,147.35"
468,14/10/2024,MWG,"64,500","64,900","63,600","65,000","63,600","64,033",-900,-1.40,8.41,538.22,0.66,41.99,9.07,580.21,"92,977.82"
469,11/10/2024,MWG,"65,000","65,000","64,500","65,300","63,500","64,321",-500,-0.77,10.01,643.80,0.18,11.65,10.19,655.45,"94,293.54"
470,10/10/2024,MWG,"64,200","64,500","65,000","65,400","64,100","64,778",800,1.25,8.67,561.53,0.82,52.91,9.48,614.45,"95,024.50"
471,09/10/2024,MWG,"65,200","65,000","64,200","65,300","63,600","64,226","-1,000",-1.53,20.85,"1,338.91",0.69,44.09,21.53,"1,383.01","93,854.97"
472,08/10/2024,MWG,"66,300","66,700","65,200","66,700","65,000","65,582","-1,100",-1.66,11.01,721.93,1.19,77.93,12.20,799.86,"95,316.88"
473,07/10/2024,MWG,"66,400","66,700","66,300","67,100","65,900","66,298",-100,-0.15,5.55,367.84,1.28,86.28,6.83,454.11,"96,924.99"
474,04/10/2024,MWG,"66,300","66,500","66,400","66,800","66,200","66,411",100,0.15,5.27,350.14,0.10,6.85,5.38,356.99,"97,071.18"
475,03/10/2024,MWG,"67,400","67,400","66,300","67,400","65,800","66,720","-1,100",-1.63,14.74,983.65,1.36,92.33,16.10,"1,075.98","96,924.99"
476,02/10/2024,MWG,"67,800","67,500","67,400","67,900","67,000","67,443",-400,-0.59,7.16,482.71,1.07,72.04,8.23,554.75,"98,533.10"
477,01/10/2024,MWG,"68,100","68,300","67,800","68,700","67,800","68,183",-300,-0.44,10.00,681.53,0.59,40.10,10.58,721.64,"99,117.86"
478,30/09/2024,MWG,"67,500","67,500","68,100","68,100","66,900","67,592",600,0.89,5.93,400.62,0.53,36.70,6.46,437.32,"99,556.44"
479,27/09/2024,MWG,"68,300","68,600","67,500","68,600","66,800","67,446",-800,-1.17,13.13,885.67,0.61,41.12,13.74,926.78,"98,679.29"
480,26/09/2024,MWG,"68,700","68,800","68,300","69,500","68,300","68,858",-400,-0.58,7.18,494.58,0.93,64.09,8.12,558.68,"99,848.82"
481,25/09/2024,MWG,"68,100","68,500","68,700","68,700","68,000","68,374",600,0.88,5.45,372.39,1.44,97.10,6.88,469.49,"100,433.59"
482,24/09/2024,MWG,"67,300","67,500","68,100","68,800","67,500","68,158",800,1.19,6.64,452.60,1.94,126.52,8.58,579.12,"99,556.44"
483,23/09/2024,MWG,"68,000","68,000","67,300","68,000","66,800","67,281",-700,-1.03,5.05,339.61,1.22,82.54,6.27,422.16,"98,386.91"
484,20/09/2024,MWG,"68,200","68,600","68,000","68,700","68,000","68,303",-200,-0.29,5.02,342.65,0.55,37.38,5.56,380.03,"99,410.25"
